id,age_at_entry,income_level,health_score,pension_contrib_rate,true_event_time,censor_time,time_to_event,event_observed,method
409,34,54540.02,58.5,0.044,8.671,15.448,8.671,1,zero
410,33,21418.51,78.1,0.076,11.493,16.567,11.493,1,zero
411,48,36541.93,76.5,0.044,19.41,3.712,3.712,0,zero
412,59,44953.39,71.1,0.066,10.21,18.529,10.21,1,zero
413,59,42232.16,79.5,0.115,13.939,6.251,6.251,0,zero
414,42,52727.11,81.2,0.061,24.323,25.0,24.323,1,zero
415,56,18080.08,66.2,0.044,10.359,25.0,10.359,1,zero
416,48,41692.09,61.0,0.082,13.379,25.0,13.379,1,zero
417,47,54395.7,69.9,0.084,6.576,25.0,6.576,1,zero
418,56,40711.53,75.4,0.047,7.779,3.694,3.694,0,zero
419,36,26291.92,68.9,0.048,22.487,24.982,22.487,1,zero
420,37,52090.09,60.1,0.119,16.274,16.804,16.274,1,zero
421,47,32220.28,71.6,0.052,18.234,25.0,18.234,1,zero
422,49,30108.12,49.7,0.105,10.054,23.871,10.054,1,zero
423,59,28598.37,66.8,0.072,1.956,25.0,1.956,1,zero
424,54,37615.78,78.5,0.069,21.305,17.294,17.294,0,zero
425,41,42196.72,79.1,0.057,4.901,25.0,4.901,1,zero
426,44,24770.8,40.0,0.1,18.13,9.637,9.637,0,zero
427,49,27236.25,68.1,0.109,5.748,17.111,5.748,1,zero
428,46,31666.21,76.0,0.054,14.212,25.0,14.212,1,zero
429,37,28540.14,58.2,0.039,3.546,24.7,3.546,1,zero
430,43,40441.1,66.3,0.042,29.698,25.0,25.0,0,zero
431,36,44334.66,82.1,0.101,49.426,20.356,20.356,0,zero
432,43,42686.49,65.2,0.069,6.579,25.0,6.579,1,zero
433,36,42703.98,86.0,0.042,14.798,18.965,14.798,1,zero
434,33,60051.9,62.6,0.061,2.754,9.685,2.754,1,zero
435,31,45084.2,84.1,0.076,34.53,25.0,25.0,0,zero
436,52,49407.57,70.3,0.107,10.009,19.453,10.009,1,zero
437,38,35024.61,61.2,0.088,15.279,2.912,2.912,0,zero
438,55,51328.07,84.1,0.046,3.693,25.0,3.693,1,zero
439,43,34451.77,57.9,0.044,17.986,25.0,17.986,1,zero
440,40,44937.38,62.0,0.067,16.497,8.35,8.35,0,zero
441,29,23543.6,74.9,0.037,22.999,7.729,7.729,0,zero
442,59,41994.81,70.8,0.098,18.239,25.0,18.239,1,zero
443,36,28295.44,72.7,0.066,4.773,25.0,4.773,1,zero
444,49,51232.43,66.3,0.061,18.048,25.0,18.048,1,zero
445,45,50510.52,58.0,0.076,18.878,23.092,18.878,1,zero
446,47,34400.47,63.5,0.094,11.955,17.504,11.955,1,zero
447,40,64594.9,83.2,0.081,12.784,0.75,0.75,0,zero
448,38,36569.46,56.6,0.102,20.03,19.656,19.656,0,zero
449,55,20655.77,86.4,0.087,35.484,13.298,13.298,0,zero
450,29,30650.58,73.2,0.101,38.387,18.953,18.953,0,zero
451,59,27470.31,64.0,0.093,13.576,10.933,10.933,0,zero
452,47,44555.23,50.0,0.047,11.331,1.032,1.032,0,zero
453,53,25175.64,51.3,0.035,6.908,25.0,6.908,1,zero
454,35,33529.43,66.4,0.111,3.859,25.0,3.859,1,zero
455,42,43774.63,65.2,0.115,12.239,21.851,12.239,1,zero
456,36,41663.75,71.2,0.095,7.541,25.0,7.541,1,zero
457,33,39848.27,87.2,0.095,12.222,25.0,12.222,1,zero
458,34,41512.01,75.4,0.054,36.672,18.102,18.102,0,zero
459,41,35554.0,68.7,0.079,34.369,12.38,12.38,0,zero
460,31,20754.98,82.2,0.119,30.99,4.986,4.986,0,zero
461,37,35237.94,71.5,0.107,7.54,10.497,7.54,1,zero
462,33,45625.0,86.0,0.057,44.704,5.564,5.564,0,zero
463,51,38356.78,63.3,0.057,5.39,0.124,0.124,0,zero
464,26,44697.86,58.5,0.074,18.676,6.17,6.17,0,zero
465,29,32958.6,50.0,0.066,17.184,5.238,5.238,0,zero
466,53,51932.03,68.9,0.063,14.611,0.108,0.108,0,zero
467,43,15000.0,57.7,0.086,20.088,19.598,19.598,0,zero
468,32,41697.29,57.5,0.031,12.894,1.925,1.925,0,zero
469,25,56186.56,80.3,0.099,27.484,11.226,11.226,0,zero
470,46,57972.38,52.8,0.097,4.482,10.447,4.482,1,zero
471,41,37218.09,71.0,0.105,24.637,25.0,24.637,1,zero
472,31,24085.62,69.2,0.106,11.328,25.0,11.328,1,zero
473,49,56397.67,70.9,0.081,23.622,15.093,15.093,0,zero
474,28,39377.62,83.8,0.1,26.698,25.0,25.0,0,zero
475,30,38092.37,61.7,0.074,21.264,25.0,21.264,1,zero
476,55,29285.74,83.8,0.116,11.347,18.07,11.347,1,zero
477,43,25001.35,52.4,0.047,6.927,24.244,6.927,1,zero
478,51,46766.36,76.5,0.112,17.569,8.71,8.71,0,zero
479,34,48038.46,84.8,0.053,55.091,12.607,12.607,0,zero
480,50,42418.53,40.0,0.039,18.783,12.863,12.863,0,zero
481,43,30831.45,69.6,0.07,4.826,24.8,4.826,1,zero
482,27,27220.01,68.8,0.085,2.308,25.0,2.308,1,zero
483,37,22813.02,70.7,0.051,13.297,16.883,13.297,1,zero
484,52,33273.46,87.1,0.08,21.195,3.456,3.456,0,zero
485,44,27929.76,62.4,0.103,7.651,23.177,7.651,1,zero
486,52,19488.28,58.2,0.053,12.093,25.0,12.093,1,zero
487,32,47816.14,70.8,0.082,41.672,21.485,21.485,0,zero
488,25,24171.23,81.2,0.061,16.58,22.381,16.58,1,zero
489,27,51807.07,75.6,0.078,14.372,13.928,13.928,0,zero
490,37,44728.86,70.3,0.09,34.742,17.05,17.05,0,zero
491,52,43532.09,67.7,0.062,13.175,17.468,13.175,1,zero
492,49,59983.71,49.9,0.12,11.775,25.0,11.775,1,zero
493,57,24570.37,75.9,0.081,7.764,10.871,7.764,1,zero
494,30,50485.26,77.1,0.104,18.863,4.655,4.655,0,zero
495,56,36428.29,63.1,0.095,13.593,9.598,9.598,0,zero
496,45,70852.84,65.4,0.107,18.435,25.0,18.435,1,zero
497,40,35430.47,59.5,0.046,10.124,6.747,6.747,0,zero
498,45,33492.3,78.7,0.05,21.877,25.0,21.877,1,zero
499,35,45106.43,66.3,0.074,9.423,1.484,1.484,0,zero
500,59,37493.1,68.5,0.107,5.594,11.687,5.594,1,zero
501,43,30898.44,76.3,0.048,19.757,25.0,19.757,1,zero
502,44,28356.68,73.3,0.117,21.169,11.895,11.895,0,zero
503,42,57498.45,75.6,0.041,13.339,0.689,0.689,0,zero
504,38,26038.46,71.7,0.046,7.28,15.332,7.28,1,zero
505,39,42677.05,72.0,0.045,23.163,14.663,14.663,0,zero
506,55,52674.21,71.9,0.083,18.198,19.946,18.198,1,zero
507,25,53253.94,74.5,0.113,21.189,14.582,14.582,0,zero
508,27,32780.17,75.0,0.053,6.398,23.15,6.398,1,zero
509,40,37525.78,57.8,0.08,4.395,19.578,4.395,1,zero
510,47,35197.68,64.0,0.046,20.038,25.0,20.038,1,zero
511,35,21579.77,68.0,0.087,11.268,6.637,6.637,0,zero
512,36,46450.21,74.5,0.041,36.279,25.0,25.0,0,zero
513,34,40462.04,86.0,0.074,22.674,9.653,9.653,0,zero
514,56,57287.02,61.9,0.089,17.113,25.0,17.113,1,zero
515,40,30121.54,78.8,0.082,30.925,23.649,23.649,0,zero
516,32,53064.36,64.3,0.043,10.184,13.057,10.184,1,zero
517,36,53910.81,83.7,0.045,26.598,25.0,25.0,0,zero
518,48,40564.86,89.1,0.09,4.199,6.701,4.199,1,zero
519,52,15000.0,52.5,0.103,5.553,3.829,3.829,0,zero
520,32,33849.19,66.7,0.112,6.389,25.0,6.389,1,zero
521,52,61430.45,46.5,0.103,6.874,6.186,6.186,0,zero
522,50,43564.67,53.1,0.118,23.504,21.783,21.783,0,zero
523,32,48320.8,53.7,0.067,20.413,4.246,4.246,0,zero
524,52,38930.0,76.2,0.06,26.885,21.29,21.29,0,zero
525,52,37318.69,74.4,0.033,12.957,25.0,12.957,1,zero
526,51,17591.87,78.0,0.07,12.012,15.281,12.012,1,zero
527,41,49536.87,76.1,0.089,3.354,21.256,3.354,1,zero
528,33,52956.17,74.9,0.103,19.843,25.0,19.843,1,zero
529,57,28589.65,71.1,0.054,11.864,4.151,4.151,0,zero
530,44,37853.74,68.7,0.076,1.779,3.926,1.779,1,zero
531,37,36235.1,80.2,0.09,25.991,25.0,25.0,0,zero
532,52,45041.84,70.1,0.08,9.531,11.156,9.531,1,zero
533,53,33467.64,75.3,0.055,11.806,25.0,11.806,1,zero
534,37,51176.09,46.7,0.102,15.317,2.238,2.238,0,zero
535,59,40855.89,58.2,0.046,33.007,22.881,22.881,0,zero
536,30,15000.0,79.8,0.111,4.46,23.137,4.46,1,zero
537,42,45312.64,63.3,0.116,15.402,18.181,15.402,1,zero
538,29,51956.21,56.0,0.063,20.57,25.0,20.57,1,zero
539,49,26175.26,76.4,0.064,3.413,25.0,3.413,1,zero
540,26,44904.72,70.0,0.097,24.353,25.0,24.353,1,zero
541,34,61959.52,65.9,0.071,15.395,15.019,15.019,0,zero
542,54,41344.8,85.1,0.033,5.856,25.0,5.856,1,zero
543,29,53699.55,83.4,0.113,11.888,25.0,11.888,1,zero
544,57,34694.14,68.1,0.069,18.453,4.826,4.826,0,zero
545,25,39784.43,77.2,0.048,7.932,25.0,7.932,1,zero
546,42,37544.54,47.6,0.08,10.933,25.0,10.933,1,zero
547,56,35354.55,80.9,0.05,7.043,25.0,7.043,1,zero
548,35,38227.34,59.1,0.049,7.25,12.678,7.25,1,zero
549,45,20431.82,55.5,0.079,5.014,25.0,5.014,1,zero
550,50,36029.44,52.1,0.065,10.658,3.939,3.939,0,zero
551,49,56053.68,51.4,0.082,8.433,25.0,8.433,1,zero
552,46,28435.72,80.8,0.12,4.202,7.561,4.202,1,zero
553,51,27206.4,76.3,0.107,17.433,25.0,17.433,1,zero
554,37,40734.55,62.3,0.031,17.766,24.175,17.766,1,zero
555,57,41334.2,78.5,0.035,6.679,6.624,6.624,0,zero
556,58,44529.58,64.1,0.085,11.23,17.262,11.23,1,zero
557,59,38635.14,73.2,0.086,3.265,2.283,2.283,0,zero
558,25,40862.37,65.2,0.109,19.952,25.0,19.952,1,zero
559,45,35789.38,68.8,0.087,9.868,25.0,9.868,1,zero
560,30,24690.45,60.9,0.05,4.947,16.422,4.947,1,zero
561,52,39143.3,62.4,0.072,6.054,19.545,6.054,1,zero
562,41,48695.16,75.4,0.103,13.3,15.148,13.3,1,zero
563,29,46180.66,77.0,0.113,32.382,1.773,1.773,0,zero
564,55,19069.09,65.9,0.051,4.468,25.0,4.468,1,zero
565,29,43023.1,54.7,0.079,6.078,25.0,6.078,1,zero
566,27,29286.77,94.7,0.044,22.524,12.168,12.168,0,zero
567,47,56705.97,70.4,0.075,19.85,10.108,10.108,0,zero
568,34,43915.24,73.1,0.038,6.643,25.0,6.643,1,zero
569,34,50755.41,57.4,0.115,10.888,6.176,6.176,0,zero
570,43,40254.02,82.2,0.087,10.439,5.033,5.033,0,zero
571,41,39207.34,83.7,0.107,8.32,23.952,8.32,1,zero
572,45,57950.14,52.9,0.12,10.435,23.738,10.435,1,zero
573,38,51673.29,69.0,0.046,3.985,24.837,3.985,1,zero
574,33,41414.3,68.2,0.092,21.17,25.0,21.17,1,zero
575,25,37604.0,93.9,0.11,62.766,2.829,2.829,0,zero
576,37,19513.9,84.4,0.082,16.799,25.0,16.799,1,zero
577,28,43894.81,55.5,0.088,13.093,3.628,3.628,0,zero
578,25,38486.75,62.7,0.067,23.342,25.0,23.342,1,zero
579,56,46647.47,61.1,0.091,13.424,4.835,4.835,0,zero
580,58,50293.83,73.7,0.066,25.529,16.335,16.335,0,zero
581,52,54795.05,85.7,0.073,23.055,2.68,2.68,0,zero
582,55,44043.91,71.1,0.039,17.655,25.0,17.655,1,zero
583,32,27443.67,75.0,0.031,9.502,25.0,9.502,1,zero
584,50,15000.0,63.4,0.035,8.113,25.0,8.113,1,zero
585,58,30103.6,75.0,0.047,8.649,10.862,8.649,1,zero
586,27,56001.86,65.3,0.071,2.374,9.479,2.374,1,zero
587,36,61881.9,53.6,0.032,15.13,24.743,15.13,1,zero
588,25,37145.19,74.3,0.044,20.31,24.172,20.31,1,zero
589,29,22468.49,69.9,0.1,15.667,4.742,4.742,0,zero
590,54,32219.04,59.0,0.099,20.566,25.0,20.566,1,zero
591,54,53653.67,86.5,0.101,10.345,17.307,10.345,1,zero
592,41,32907.84,62.3,0.113,5.346,25.0,5.346,1,zero
593,47,47069.49,76.1,0.041,32.314,18.491,18.491,0,zero
594,39,42022.7,66.4,0.045,36.618,22.504,22.504,0,zero
595,45,48520.04,85.4,0.06,19.377,25.0,19.377,1,zero
596,38,61816.13,67.6,0.112,7.705,4.9,4.9,0,zero
597,26,47077.38,53.3,0.1,16.809,25.0,16.809,1,zero
598,35,41763.0,78.1,0.059,7.149,25.0,7.149,1,zero
599,58,63140.48,85.4,0.038,39.639,25.0,25.0,0,zero
600,58,44194.63,65.7,0.085,16.361,25.0,16.361,1,zero
601,42,30484.63,76.8,0.053,8.79,20.32,8.79,1,zero
602,54,48249.58,71.3,0.078,27.206,7.548,7.548,0,zero
603,39,45369.47,66.2,0.115,18.849,25.0,18.849,1,zero
604,51,36305.17,78.4,0.082,30.646,19.494,19.494,0,zero
605,58,33788.97,62.0,0.113,24.332,9.526,9.526,0,zero
606,57,36420.89,70.3,0.065,0.599,20.462,0.599,1,zero
607,48,33617.33,72.6,0.087,4.925,24.835,4.925,1,zero
608,39,36810.88,72.2,0.11,15.465,25.0,15.465,1,zero
609,54,29886.44,62.2,0.083,22.807,16.567,16.567,0,zero
610,41,44633.86,90.6,0.085,60.398,9.38,9.38,0,zero
611,29,43734.42,82.6,0.094,23.573,1.637,1.637,0,zero
612,53,44142.42,79.9,0.109,6.872,18.451,6.872,1,zero
613,28,39251.57,84.3,0.038,10.776,25.0,10.776,1,zero
614,34,37868.04,70.7,0.06,25.742,25.0,25.0,0,zero
615,41,57304.07,66.3,0.066,22.535,0.154,0.154,0,zero
616,34,40808.87,59.1,0.112,15.527,20.794,15.527,1,zero
617,41,55165.2,63.0,0.116,15.653,2.556,2.556,0,zero
618,44,28043.01,59.9,0.041,16.771,2.041,2.041,0,zero
619,48,47070.13,64.7,0.041,27.757,25.0,25.0,0,zero
620,29,31183.56,72.8,0.114,10.654,1.989,1.989,0,zero
621,58,33326.18,79.1,0.057,6.939,2.85,2.85,0,zero
622,30,35057.13,78.9,0.052,24.993,25.0,24.993,1,zero
623,26,34304.81,58.3,0.033,34.52,25.0,25.0,0,zero
624,37,34364.74,76.9,0.055,12.785,25.0,12.785,1,zero
625,35,54607.3,81.4,0.092,14.692,25.0,14.692,1,zero
626,47,40544.93,67.5,0.068,8.043,15.816,8.043,1,zero
627,40,42700.66,82.0,0.077,11.32,12.636,11.32,1,zero
628,55,34514.08,78.8,0.113,4.866,0.466,0.466,0,zero
629,35,50283.27,57.4,0.04,21.514,2.84,2.84,0,zero
630,40,44260.68,91.9,0.036,14.787,14.54,14.54,0,zero
631,32,36292.86,62.8,0.107,17.349,25.0,17.349,1,zero
632,28,20988.59,79.6,0.1,4.63,25.0,4.63,1,zero
633,28,42595.56,79.2,0.054,8.482,18.501,8.482,1,zero
634,49,46908.15,57.8,0.059,14.605,19.282,14.605,1,zero
635,27,28253.83,71.8,0.058,17.041,25.0,17.041,1,zero
636,56,36455.26,79.1,0.088,8.024,22.378,8.024,1,zero
637,27,46445.93,57.7,0.036,33.44,22.232,22.232,0,zero
638,51,21148.86,71.0,0.074,5.152,25.0,5.152,1,zero
639,53,32213.77,79.9,0.042,10.553,6.215,6.215,0,zero
640,56,44522.91,80.6,0.104,15.022,14.804,14.804,0,zero
641,43,53260.22,66.0,0.064,32.33,13.947,13.947,0,zero
642,45,66229.36,85.4,0.077,21.712,25.0,21.712,1,zero
643,29,63503.86,83.1,0.033,27.306,25.0,25.0,0,zero
644,42,41725.23,72.4,0.035,19.489,25.0,19.489,1,zero
645,52,34189.28,63.4,0.091,7.761,20.153,7.761,1,zero
646,46,51077.47,58.3,0.099,19.665,25.0,19.665,1,zero
647,45,33476.88,73.8,0.094,8.017,25.0,8.017,1,zero
648,30,30854.86,84.6,0.096,29.137,16.706,16.706,0,zero
649,25,36336.81,68.5,0.039,12.678,21.496,12.678,1,zero
650,29,34831.92,61.4,0.092,44.787,25.0,25.0,0,zero
651,36,44951.57,78.2,0.046,14.69,25.0,14.69,1,zero
652,50,32771.18,71.7,0.039,24.443,25.0,24.443,1,zero
653,58,41021.46,75.2,0.098,10.203,15.211,10.203,1,zero
654,38,59139.44,64.7,0.11,11.497,25.0,11.497,1,zero
655,50,41465.69,66.3,0.095,7.315,16.525,7.315,1,zero
656,51,58200.91,64.7,0.103,27.279,23.057,23.057,0,zero
657,33,54424.68,75.0,0.119,14.577,25.0,14.577,1,zero
658,50,47104.48,66.6,0.042,11.56,25.0,11.56,1,zero
659,46,35750.17,75.9,0.117,6.883,25.0,6.883,1,zero
660,54,52486.1,63.8,0.084,33.188,25.0,25.0,0,zero
661,41,37000.3,75.0,0.103,8.825,25.0,8.825,1,zero
662,50,39975.88,77.0,0.089,8.535,12.221,8.535,1,zero
663,25,43962.38,73.3,0.081,46.654,25.0,25.0,0,zero
664,32,39935.59,79.2,0.093,36.22,25.0,25.0,0,zero
665,59,31356.79,65.2,0.059,6.2,22.566,6.2,1,zero
666,39,21674.81,76.9,0.113,21.504,15.484,15.484,0,zero
667,46,51509.6,72.3,0.04,11.389,5.33,5.33,0,zero
668,38,46844.11,61.9,0.059,5.397,25.0,5.397,1,zero
669,50,19352.67,50.9,0.033,14.647,25.0,14.647,1,zero
670,52,31038.55,53.1,0.054,15.24,25.0,15.24,1,zero
671,47,42148.79,47.9,0.05,8.351,22.263,8.351,1,zero
672,38,45310.87,74.3,0.034,6.504,25.0,6.504,1,zero
673,48,21778.56,66.8,0.074,5.541,25.0,5.541,1,zero
674,26,38929.14,70.9,0.072,29.194,20.202,20.202,0,zero
675,50,46475.86,68.2,0.037,37.561,25.0,25.0,0,zero
676,38,35781.86,75.8,0.054,10.469,12.161,10.469,1,zero
677,31,43069.96,76.1,0.116,30.175,25.0,25.0,0,zero
678,27,34149.38,70.4,0.04,10.809,25.0,10.809,1,zero
679,47,50910.36,71.0,0.057,22.783,25.0,22.783,1,zero
680,42,30408.57,71.4,0.033,4.57,18.093,4.57,1,zero
681,59,26295.06,83.9,0.043,13.342,6.242,6.242,0,zero
682,39,40347.12,50.0,0.093,8.082,25.0,8.082,1,zero
683,49,22797.69,63.3,0.063,21.012,17.824,17.824,0,zero
684,52,15000.0,78.7,0.071,6.648,22.302,6.648,1,zero
685,34,53004.82,81.1,0.044,20.73,8.297,8.297,0,zero
686,41,28189.31,74.3,0.091,22.322,21.515,21.515,0,zero
687,46,23996.18,68.2,0.098,9.492,25.0,9.492,1,zero
688,50,30258.89,88.6,0.046,8.801,25.0,8.801,1,zero
689,49,29720.19,71.8,0.034,13.897,19.286,13.897,1,zero
690,41,38294.66,70.3,0.037,27.783,25.0,25.0,0,zero
691,37,26878.16,83.3,0.089,13.311,23.803,13.311,1,zero
692,44,45978.23,74.8,0.042,7.469,16.772,7.469,1,zero
693,49,47754.81,79.4,0.074,13.765,25.0,13.765,1,zero
694,28,24700.1,80.6,0.044,40.261,10.107,10.107,0,zero
695,34,32582.84,66.3,0.045,4.527,15.444,4.527,1,zero
696,27,33723.31,87.7,0.03,19.276,25.0,19.276,1,zero
697,42,38019.91,45.4,0.059,14.885,18.848,14.885,1,zero
698,46,52992.2,50.2,0.038,4.663,5.617,4.663,1,zero
699,58,53683.76,63.2,0.065,10.574,14.795,10.574,1,zero
700,32,69986.41,65.8,0.084,56.624,25.0,25.0,0,zero
701,43,15000.0,73.6,0.063,1.939,21.494,1.939,1,zero
702,30,28908.45,63.1,0.093,20.329,18.348,18.348,0,zero
703,50,61768.11,69.9,0.097,30.6,25.0,25.0,0,zero
704,58,18391.6,67.9,0.093,5.337,25.0,5.337,1,zero
705,30,61495.18,90.0,0.114,15.727,14.944,14.944,0,zero
706,57,41768.22,62.0,0.051,24.266,21.157,21.157,0,zero
707,46,42209.59,53.2,0.047,19.783,5.797,5.797,0,zero
708,45,24642.42,81.2,0.085,4.761,20.368,4.761,1,zero
709,30,34586.04,62.9,0.084,8.449,25.0,8.449,1,zero
710,30,60968.52,69.1,0.076,29.585,23.366,23.366,0,zero
711,28,39427.8,63.5,0.03,16.569,8.249,8.249,0,zero
712,54,34666.01,77.4,0.08,12.514,25.0,12.514,1,zero
713,35,44868.63,56.3,0.114,33.05,25.0,25.0,0,zero
714,54,37693.39,42.0,0.06,8.316,25.0,8.316,1,zero
715,55,44141.81,83.0,0.117,25.887,25.0,25.0,0,zero
716,48,29803.1,72.5,0.062,15.972,13.054,13.054,0,zero
717,33,39074.17,80.7,0.043,7.991,25.0,7.991,1,zero
718,27,32307.08,82.6,0.066,28.412,9.525,9.525,0,zero
719,55,18352.4,60.8,0.075,8.483,5.437,5.437,0,zero
720,48,45783.49,70.6,0.087,8.503,25.0,8.503,1,zero
721,55,25194.73,75.1,0.075,7.073,3.366,3.366,0,zero
722,30,38023.11,68.9,0.078,18.901,22.307,18.901,1,zero
723,26,51112.82,66.9,0.032,28.083,25.0,25.0,0,zero
724,44,22026.24,67.9,0.053,27.965,25.0,25.0,0,zero
725,52,47256.21,80.8,0.058,29.556,25.0,25.0,0,zero
726,35,36402.24,67.4,0.119,7.707,25.0,7.707,1,zero
727,28,28401.72,76.0,0.057,26.399,19.971,19.971,0,zero
728,39,64275.08,73.5,0.111,1.882,25.0,1.882,1,zero
729,30,39993.32,60.4,0.057,6.976,25.0,6.976,1,zero
730,54,33182.89,73.0,0.039,6.729,13.107,6.729,1,zero
731,26,30637.44,54.6,0.052,17.432,25.0,17.432,1,zero
732,39,50573.95,74.0,0.055,10.534,25.0,10.534,1,zero
733,35,32655.33,78.9,0.118,11.939,7.029,7.029,0,zero
734,32,49078.22,81.2,0.091,13.144,20.022,13.144,1,zero
735,50,39970.24,60.5,0.114,8.444,0.55,0.55,0,zero
736,29,53394.26,64.6,0.105,44.029,16.994,16.994,0,zero
737,30,27489.53,72.8,0.082,50.236,18.63,18.63,0,zero
738,50,29163.24,65.2,0.091,14.007,25.0,14.007,1,zero
739,28,36627.94,50.7,0.086,16.012,4.053,4.053,0,zero
740,43,37623.2,64.6,0.09,18.2,15.418,15.418,0,zero
741,44,35745.32,72.8,0.054,22.492,22.438,22.438,0,zero
742,57,71577.28,80.7,0.067,31.687,25.0,25.0,0,zero
743,44,64758.96,86.9,0.083,7.745,18.653,7.745,1,zero
744,36,43588.66,71.2,0.033,13.595,25.0,13.595,1,zero
745,25,45003.66,75.7,0.073,16.925,25.0,16.925,1,zero
746,50,37162.81,79.6,0.107,10.574,25.0,10.574,1,zero
747,38,27402.09,49.5,0.074,8.233,9.181,8.233,1,zero
748,35,37815.13,59.8,0.08,22.72,4.575,4.575,0,zero
749,37,49253.41,71.0,0.048,29.234,21.866,21.866,0,zero
750,27,55667.52,85.6,0.101,1.639,22.127,1.639,1,zero
751,57,51948.5,76.3,0.062,10.824,2.523,2.523,0,zero
752,30,21882.71,73.3,0.116,15.899,25.0,15.899,1,zero
753,34,36529.27,67.7,0.119,5.668,13.327,5.668,1,zero
754,29,22373.59,74.3,0.112,3.939,24.843,3.939,1,zero
755,47,54026.12,64.0,0.038,29.528,25.0,25.0,0,zero
756,34,35051.39,62.2,0.06,13.965,13.332,13.332,0,zero
757,26,39434.68,63.1,0.115,29.051,6.652,6.652,0,zero
758,37,45760.6,83.4,0.102,32.03,25.0,25.0,0,zero
759,26,73193.68,61.6,0.112,51.806,11.093,11.093,0,zero
760,44,43219.3,66.0,0.082,3.371,20.365,3.371,1,zero
761,25,37140.75,74.7,0.073,10.023,1.993,1.993,0,zero
762,33,25107.49,61.2,0.04,9.328,25.0,9.328,1,zero
763,41,57503.67,72.3,0.106,8.099,25.0,8.099,1,zero
764,33,37820.36,72.3,0.097,16.018,0.135,0.135,0,zero
765,35,59885.71,63.8,0.035,36.703,25.0,25.0,0,zero
766,39,53267.36,67.4,0.049,44.899,4.843,4.843,0,zero
767,48,34444.53,60.6,0.08,21.778,18.794,18.794,0,zero
768,59,23292.69,83.8,0.092,9.45,25.0,9.45,1,zero
769,54,43270.83,72.6,0.042,17.933,3.993,3.993,0,zero
770,55,32621.16,59.5,0.052,6.122,6.42,6.122,1,zero
771,29,40472.15,71.3,0.047,16.814,12.602,12.602,0,zero
772,38,52588.6,71.7,0.05,37.902,25.0,25.0,0,zero
773,35,20157.01,47.6,0.113,1.604,25.0,1.604,1,zero
774,33,43175.37,83.4,0.094,21.032,25.0,21.032,1,zero
775,58,49115.15,60.1,0.096,21.696,25.0,21.696,1,zero
776,36,49697.33,90.9,0.101,8.834,25.0,8.834,1,zero
777,59,23637.49,78.0,0.062,27.159,25.0,25.0,0,zero
778,59,45032.04,58.7,0.099,1.155,4.577,1.155,1,zero
779,25,54442.44,66.9,0.118,40.657,25.0,25.0,0,zero
780,46,44118.81,79.2,0.093,12.4,25.0,12.4,1,zero
781,53,38611.67,67.6,0.068,5.167,25.0,5.167,1,zero
782,32,53675.36,81.8,0.094,10.735,7.626,7.626,0,zero
783,35,31668.17,66.2,0.111,18.087,12.78,12.78,0,zero
784,38,21642.01,69.2,0.042,23.6,25.0,23.6,1,zero
785,54,37592.83,79.5,0.054,17.369,25.0,17.369,1,zero
786,59,46420.54,76.0,0.113,26.729,25.0,25.0,0,zero
787,45,52467.24,60.7,0.115,25.29,25.0,25.0,0,zero
788,29,46366.03,74.3,0.074,1.905,25.0,1.905,1,zero
789,43,50029.85,71.7,0.064,23.364,16.326,16.326,0,zero
790,38,52543.74,60.9,0.055,12.853,14.29,12.853,1,zero
791,50,35927.48,56.1,0.075,10.195,25.0,10.195,1,zero
792,28,38224.73,50.7,0.114,4.692,25.0,4.692,1,zero
793,49,55446.01,67.1,0.043,11.784,25.0,11.784,1,zero
794,49,25478.12,69.5,0.068,13.559,22.9,13.559,1,zero
795,42,45149.59,75.0,0.112,8.983,25.0,8.983,1,zero
796,32,31399.49,78.2,0.061,21.617,25.0,21.617,1,zero
797,38,53203.14,65.9,0.099,37.025,25.0,25.0,0,zero
798,56,39784.77,69.2,0.065,0.794,3.368,0.794,1,zero
799,57,40091.13,62.4,0.102,16.539,10.321,10.321,0,zero
800,47,60746.56,70.9,0.118,22.026,2.227,2.227,0,zero
801,39,27087.49,79.7,0.065,3.315,2.837,2.837,0,zero
802,57,42589.83,71.0,0.106,18.717,25.0,18.717,1,zero
803,49,37838.49,81.6,0.119,7.77,11.154,7.77,1,zero
804,41,46388.94,79.5,0.119,10.875,25.0,10.875,1,zero
805,57,63151.97,84.6,0.069,6.757,25.0,6.757,1,zero
806,26,32737.1,71.3,0.074,18.491,0.549,0.549,0,zero
807,38,25631.23,64.7,0.057,12.682,25.0,12.682,1,zero
808,30,30288.07,76.2,0.058,13.15,14.364,13.15,1,zero
809,30,37206.18,66.3,0.074,8.038,25.0,8.038,1,zero
810,27,40770.77,75.9,0.048,36.675,24.808,24.808,0,zero
811,31,41374.35,63.4,0.094,30.296,25.0,25.0,0,zero
812,32,61631.93,61.7,0.078,23.7,25.0,23.7,1,zero
813,39,59498.07,82.2,0.111,13.468,25.0,13.468,1,zero
814,53,55635.36,59.9,0.103,4.754,25.0,4.754,1,zero
815,57,70173.26,80.2,0.059,39.444,14.228,14.228,0,zero
816,54,49889.18,75.9,0.076,5.323,15.737,5.323,1,zero
817,51,53300.26,70.9,0.098,1.729,7.424,1.729,1,zero
818,53,49657.25,51.1,0.047,12.335,18.171,12.335,1,zero
